incident_id,visibility,method,root_cause_idx,root_cause_node,rank,PR@1,PR@3,PR@5,Precision@1,Precision@3,Precision@5,Recall@1,Recall@3,Recall@5,AP
2,0.0,MicroHECL,15956,MS_53338,15978,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.258605582676179e-05
2,0.0,TraceDiag,15956,MS_53338,11182,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.942944017170452e-05
2,0.0,Neighbor Corr.,15956,MS_53338,16457,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0764416357780884e-05
2,0.0,MonitorRank,15956,MS_53338,17803,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.617030837499298e-05
2,0.0,MicroRank,15956,MS_53338,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
2,0.0,CORAL,15956,MS_53338,17502,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.713632727688264e-05
2,0.0,TraceRank,15956,MS_53338,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2,0.0,IRWR,15956,MS_53338,17183,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.819705522900541e-05
2,0.0,eIRWR,15956,MS_53338,3811,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002623983206507478
3,0.0,MicroRCA,10736,MS_39235,98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
3,0.0,CloudRanger,10736,MS_39235,10501,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.522902580706599e-05
3,0.0,In-Degree,10736,MS_39235,10429,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.588647041902388e-05
3,0.0,MicroHECL,10736,MS_39235,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
3,0.0,TraceDiag,10736,MS_39235,579,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224
3,0.0,Neighbor Corr.,10736,MS_39235,669,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014947683109118087
3,0.0,MonitorRank,10736,MS_39235,234,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274
3,0.0,MicroRank,10736,MS_39235,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
3,0.0,CORAL,10736,MS_39235,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616
3,0.0,TraceRank,10736,MS_39235,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
3,0.0,IRWR,10736,MS_39235,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
3,0.0,eIRWR,10736,MS_39235,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4,0.0,MicroRCA,10591,MS_38841,1731,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005777007510109763
4,0.0,CloudRanger,10591,MS_38841,2370,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004219409282700422
4,0.0,In-Degree,10591,MS_38841,545,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101
4,0.0,MicroHECL,10591,MS_38841,733,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281
4,0.0,TraceDiag,10591,MS_38841,13863,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.213445863088797e-05
4,0.0,Neighbor Corr.,10591,MS_38841,533,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001876172607879925
4,0.0,MonitorRank,10591,MS_38841,2531,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003951007506914263
4,0.0,MicroRank,10591,MS_38841,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
4,0.0,CORAL,10591,MS_38841,1835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005449591280653951
4,0.0,TraceRank,10591,MS_38841,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
4,0.0,IRWR,10591,MS_38841,1769,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005652911249293386
4,0.0,eIRWR,10591,MS_38841,4607,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021706099413935315
5,0.0,MicroRCA,20941,MS_66849,16478,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.068697657482704e-05
5,0.0,CloudRanger,20941,MS_66849,13710,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.293946024799416e-05
5,0.0,In-Degree,20941,MS_66849,8532,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011720581340834506
5,0.0,MicroHECL,20941,MS_66849,20946,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.774181227919412e-05
5,0.0,TraceDiag,20941,MS_66849,9996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010004001600640257
5,0.0,Neighbor Corr.,20941,MS_66849,11598,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.62217623728229e-05
5,0.0,MonitorRank,20941,MS_66849,16897,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.918210333195242e-05
5,0.0,MicroRank,20941,MS_66849,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
5,0.0,CORAL,20941,MS_66849,16489,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0646491600460916e-05
5,0.0,TraceRank,20941,MS_66849,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
5,0.0,IRWR,20941,MS_66849,15953,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.268413464552121e-05
5,0.0,eIRWR,20941,MS_66849,9450,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010582010582010582
6,0.0,MicroRCA,2121,MS_15788,20139,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.965489845573266e-05
6,0.0,CloudRanger,2121,MS_15788,16309,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.131583788092464e-05
6,0.0,In-Degree,2121,MS_15788,7207,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013875398917718884
6,0.0,MicroHECL,2121,MS_15788,23083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.332192522635706e-05
6,0.0,TraceDiag,2121,MS_15788,21266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.7023417661995674e-05
6,0.0,Neighbor Corr.,2121,MS_15788,19917,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.020836471356128e-05
6,0.0,MonitorRank,2121,MS_15788,20290,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.928536224741252e-05
6,0.0,MicroRank,2121,MS_15788,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
6,0.0,CORAL,2121,MS_15788,20141,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.964996772752098e-05
6,0.0,TraceRank,2121,MS_15788,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
6,0.0,IRWR,2121,MS_15788,20033,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.991763590076374e-05
6,0.0,eIRWR,2121,MS_15788,22629,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.419108223960405e-05
7,0.0,MicroRCA,17012,MS_56170,153,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301
7,0.0,CloudRanger,17012,MS_56170,12871,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.76940408670655e-05
7,0.0,In-Degree,17012,MS_56170,1977,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005058168942842691
7,0.0,MicroHECL,17012,MS_56170,132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576
7,0.0,TraceDiag,17012,MS_56170,17035,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.870267097152921e-05
7,0.0,Neighbor Corr.,17012,MS_56170,333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003
7,0.0,MonitorRank,17012,MS_56170,158,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633
7,0.0,MicroRank,17012,MS_56170,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
7,0.0,CORAL,17012,MS_56170,152,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052
7,0.0,TraceRank,17012,MS_56170,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
7,0.0,IRWR,17012,MS_56170,119,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815
7,0.0,eIRWR,17012,MS_56170,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556
8,0.0,MicroRCA,4941,MS_23426,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
8,0.0,CloudRanger,4941,MS_23426,17492,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.716899153898925e-05
8,0.0,In-Degree,4941,MS_23426,19857,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0360074532910306e-05
8,0.0,MicroHECL,4941,MS_23426,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
8,0.0,TraceDiag,4941,MS_23426,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
8,0.0,Neighbor Corr.,4941,MS_23426,245,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225
8,0.0,MonitorRank,4941,MS_23426,3,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.3333333333333333
8,0.0,MicroRank,4941,MS_23426,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
8,0.0,CORAL,4941,MS_23426,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
8,0.0,TraceRank,4941,MS_23426,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
8,0.0,IRWR,4941,MS_23426,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
8,0.0,eIRWR,4941,MS_23426,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
9,0.0,MicroRCA,2332,MS_16358,827,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012091898428053204
9,0.0,CloudRanger,2332,MS_16358,7479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013370771493515177
9,0.0,In-Degree,2332,MS_16358,1365,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007326007326007326
9,0.0,MicroHECL,2332,MS_16358,446,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002242152466367713
9,0.0,TraceDiag,2332,MS_16358,22089,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5271402055321653e-05
9,0.0,Neighbor Corr.,2332,MS_16358,528,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001893939393939394
9,0.0,MonitorRank,2332,MS_16358,1138,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008787346221441124
9,0.0,MicroRank,2332,MS_16358,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
9,0.0,CORAL,2332,MS_16358,847,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079
9,0.0,TraceRank,2332,MS_16358,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
9,0.0,IRWR,2332,MS_16358,795,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012578616352201257
9,0.0,eIRWR,2332,MS_16358,227,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335
10,0.0,MicroRCA,12861,MS_45058,7498,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013336889837289943
10,0.0,CloudRanger,12861,MS_45058,10411,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.605225242531937e-05
10,0.0,In-Degree,12861,MS_45058,21751,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5974897705852604e-05
10,0.0,MicroHECL,12861,MS_45058,16189,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.177033788374823e-05
10,0.0,TraceDiag,12861,MS_45058,6452,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015499070055796651
10,0.0,Neighbor Corr.,12861,MS_45058,5514,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018135654697134566
10,0.0,MonitorRank,12861,MS_45058,8654,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011555350127108852
10,0.0,MicroRank,12861,MS_45058,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
10,0.0,CORAL,12861,MS_45058,7574,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001320306311064167
10,0.0,TraceRank,12861,MS_45058,3,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.3333333333333333
10,0.0,IRWR,12861,MS_45058,6302,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015867978419549348
10,0.0,eIRWR,12861,MS_45058,2164,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004621072088724584
11,0.0,MicroRCA,23787,MS_8491,20731,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.823693984853601e-05
11,0.0,CloudRanger,23787,MS_8491,12420,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.051529790660226e-05
11,0.0,In-Degree,23787,MS_8491,13699,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.299802905321556e-05
11,0.0,MicroHECL,23787,MS_8491,23799,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.201857220891634e-05
11,0.0,TraceDiag,23787,MS_8491,23792,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.203093476798924e-05
11,0.0,Neighbor Corr.,23787,MS_8491,20396,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.902922141596391e-05
11,0.0,MonitorRank,23787,MS_8491,20836,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.799385678633135e-05
11,0.0,MicroRank,23787,MS_8491,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
11,0.0,CORAL,23787,MS_8491,20731,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.823693984853601e-05
11,0.0,TraceRank,23787,MS_8491,5,0,0,1,0.0,0.0,0.2,0.0,0.0,1.0,0.2
11,0.0,IRWR,23787,MS_8491,20658,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.8407396650208155e-05
11,0.0,eIRWR,23787,MS_8491,9347,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010698619878035734
12,0.0,MicroRCA,17946,MS_58657,22867,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3731140945467264e-05
12,0.0,CloudRanger,17946,MS_58657,19457,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.139538469445444e-05
12,0.0,In-Degree,17946,MS_58657,17685,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.654509471303364e-05
12,0.0,MicroHECL,17946,MS_58657,17958,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.568548836173293e-05
12,0.0,TraceDiag,17946,MS_58657,17956,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.569169079973268e-05
12,0.0,Neighbor Corr.,17946,MS_58657,23415,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.2707666026051675e-05
12,0.0,MonitorRank,17946,MS_58657,22878,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3710114520500044e-05
12,0.0,MicroRank,17946,MS_58657,2,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.5
12,0.0,CORAL,17946,MS_58657,22867,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3731140945467264e-05
12,0.0,TraceRank,17946,MS_58657,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
12,0.0,IRWR,17946,MS_58657,22857,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.375027343920899e-05
12,0.0,eIRWR,17946,MS_58657,21856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.575402635431918e-05
13,0.0,MicroRCA,18565,MS_60355,137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005
13,0.0,CloudRanger,18565,MS_60355,11186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.939746111210442e-05
13,0.0,In-Degree,18565,MS_60355,13464,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.427213309566251e-05
13,0.0,MicroHECL,18565,MS_60355,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
13,0.0,TraceDiag,18565,MS_60355,18583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.3812624441694024e-05
13,0.0,Neighbor Corr.,18565,MS_60355,5165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001936108422071636
13,0.0,MonitorRank,18565,MS_60355,128,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
13,0.0,MicroRank,18565,MS_60355,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
13,0.0,CORAL,18565,MS_60355,116,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414
13,0.0,TraceRank,18565,MS_60355,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
13,0.0,IRWR,18565,MS_60355,167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809
13,0.0,eIRWR,18565,MS_60355,1329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007524454477050414
14,0.0,MicroRCA,17501,MS_5747,16630,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0132291040288637e-05
14,0.0,CloudRanger,17501,MS_5747,1034,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009671179883945841
14,0.0,In-Degree,17501,MS_5747,698,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914
14,0.0,MicroHECL,17501,MS_5747,17514,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.709717939933767e-05
14,0.0,TraceDiag,17501,MS_5747,10856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.211495946941784e-05
14,0.0,Neighbor Corr.,17501,MS_5747,781,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564
14,0.0,MonitorRank,17501,MS_5747,17167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.8251296091338034e-05
14,0.0,MicroRank,17501,MS_5747,3,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.3333333333333333
14,0.0,CORAL,17501,MS_5747,16645,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.007810153199159e-05
14,0.0,TraceRank,17501,MS_5747,5,0,0,1,0.0,0.0,0.2,0.0,0.0,1.0,0.2
14,0.0,IRWR,17501,MS_5747,16223,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.164088023176972e-05
14,0.0,eIRWR,17501,MS_5747,10595,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.438414346389807e-05
15,0.0,MicroRCA,19179,MS_62027,3612,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002768549280177187
15,0.0,CloudRanger,19179,MS_62027,2458,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004068348250610252
15,0.0,In-Degree,19179,MS_62027,251,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992
15,0.0,MicroHECL,19179,MS_62027,2755,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003629764065335753
15,0.0,TraceDiag,19179,MS_62027,4523,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022109219544550078
15,0.0,Neighbor Corr.,19179,MS_62027,317,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135
15,0.0,MonitorRank,19179,MS_62027,4419,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022629554197782303
15,0.0,MicroRank,19179,MS_62027,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
15,0.0,CORAL,19179,MS_62027,3683,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027151778441487917
15,0.0,TraceRank,19179,MS_62027,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
15,0.0,IRWR,19179,MS_62027,3513,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002846569883290635
15,0.0,eIRWR,19179,MS_62027,9427,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010607828577490188
16,0.0,MicroRCA,12548,MS_44222,24204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.1315485043794416e-05
16,0.0,CloudRanger,12548,MS_44222,19832,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.042355788624445e-05
16,0.0,In-Degree,12548,MS_44222,12289,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.137358613394092e-05
16,0.0,MicroHECL,12548,MS_44222,16405,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.09570252971655e-05
16,0.0,TraceDiag,12548,MS_44222,12565,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.958615200955034e-05
16,0.0,Neighbor Corr.,12548,MS_44222,24183,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.135136252739528e-05
16,0.0,MonitorRank,12548,MS_44222,24204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.1315485043794416e-05
16,0.0,MicroRank,12548,MS_44222,3,0,1,1,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.3333333333333333
16,0.0,CORAL,12548,MS_44222,24204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.1315485043794416e-05
16,0.0,TraceRank,12548,MS_44222,4,0,0,1,0.0,0.0,0.2,0.0,0.0,1.0,0.25
16,0.0,IRWR,12548,MS_44222,24204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.1315485043794416e-05
16,0.0,eIRWR,12548,MS_44222,24097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.149894177698469e-05
17,0.0,MicroRCA,3154,MS_18634,59,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288
17,0.0,CloudRanger,3154,MS_18634,16425,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0882800608828e-05
17,0.0,In-Degree,3154,MS_18634,20607,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.852719949531713e-05
17,0.0,MicroHECL,3154,MS_18634,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
17,0.0,TraceDiag,3154,MS_18634,21318,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.690871563936579e-05
17,0.0,Neighbor Corr.,3154,MS_18634,219,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621
17,0.0,MonitorRank,3154,MS_18634,89,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775
17,0.0,MicroRank,3154,MS_18634,1,1,1,1,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0
17,0.0,CORAL,3154,MS_18634,59,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288
17,0.0,TraceRank,3154,MS_18634,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
17,0.0,IRWR,3154,MS_18634,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421
